"wavelength_nm","band","transmission","qe_pct","qe","spectral_response","band_fullname","relative_spectral_response"
431,"nir",0.000570898351173907,61.88,0.6188,0.000353271899706414,"near infrared",0.00200049178327511
432,"blue",0.00331274050167575,62.045,0.62045,0.00205538984426472,"blue",0.00349568619228377
432,"green",0.0462673741872466,62.045,0.62045,0.0287065923144772,"green",0.0475273638365844
432,"red",0.0165857811551193,62.045,0.62045,0.0102906479176938,"red",0.0220906148910714
432,"re",0.00429453123277137,62.045,0.62045,0.002664541903373,"red edge",0.00729149938805489
432,"nir",0.00063920858435603,62.045,0.62045,0.000396596966163699,"near infrared",0.00224583096686054
433,"blue",0.00324605517376884,62.192,0.62192,0.00201878663367032,"blue",0.00343343360393653
433,"green",0.0535300417921872,62.192,0.62192,0.0332914035913971,"green",0.0551180939132559
433,"red",0.01143455941711,62.192,0.62192,0.00711138119268905,"red",0.0152657815647538
433,"re",0.00577324185797481,62.192,0.62192,0.00359049457631169,"red edge",0.00982536209051552
433,"nir",0.000880354256780112,62.192,0.62192,0.000547509919376687,"near infrared",0.0031004138621977
434,"blue",0.00284203831783131,62.34,0.6234,0.00177172668733604,"blue",0.00301324857408587
434,"green",0.0590136105071924,62.34,0.6234,0.0367890847901837,"green",0.0609089438022997
434,"red",0.00891898075959789,62.34,0.6234,0.00556009260553332,"red",0.0119356784422041
434,"re",0.00405299080943417,62.34,0.6234,0.00252663447060126,"red edge",0.00691411670910718
434,"nir",0.00131667302087048,62.34,0.6234,0.000820813961210657,"near infrared",0.00464806735651497
435,"blue",0.00320525543242377,62.488,0.62488,0.00200290001461297,"blue",0.0034064145763609
435,"green",0.0588681462065621,62.488,0.62488,0.0367855272015565,"green",0.0609030537681495
435,"red",0.0072535195207699,62.488,0.62488,0.0045325792781387,"red",0.00972994743357732
435,"re",0.00258422386057806,62.488,0.62488,0.00161482980599802,"red edge",0.00441896992775463
435,"nir",0.00112852374757945,62.488,0.62488,0.000705191919387447,"near infrared",0.00399332820283463
436,"blue",0.00199000116265551,62.636,0.62636,0.00124645712824091,"blue",0.00211990099329508
436,"green",0.0542346358837884,62.636,0.62636,0.0339704065321697,"green",0.0562422684393955
436,"red",0.0082588060353787,62.636,0.62636,0.0051729857483198,"red",0.0111046881515254
436,"re",0.00313684258446592,62.636,0.62636,0.00196479272120607,"red edge",0.00537664088006775
436,"nir",0.000732527862024811,62.636,0.62636,0.000458826151657861,"near infrared",0.00259821952186429
437,"blue",0.00211850435112238,62.784,0.62784,0.00133008177180868,"blue",0.00226212487003078
437,"green",0.0412745674989964,62.784,0.62784,0.0259138244585699,"green",0.0429035863939416
437,"red",0.0129836568831908,62.784,0.62784,0.00815165913754251,"red",0.0174989139819965
437,"re",0.00434656374470456,62.784,0.62784,0.00272894658147531,"red edge",0.00746774231760928
437,"nir",0.000776533072861024,62.784,0.62784,0.000487538524465065,"near infrared",0.0027608106193359
438,"blue",0.00242669135120291,62.931,0.62931,0.0015271411342255,"blue",0.00259727184673834
438,"green",0.0310907817597424,62.931,0.62931,0.0195657398692235,"green",0.0323935362062318
438,"red",0.01120604352022,62.931,0.62931,0.00705207524770965,"red",0.0151384713310572
438,"re",0.00571828052476331,62.931,0.62931,0.0035985711170388,"red edge",0.00984746348501592
438,"nir",0.000729821870649918,62.931,0.62931,0.0004592842014187,"near infrared",0.00260081334487612
439,"blue",0.00173314176212981,63.079,0.63079,0.00109324849213386,"blue",0.0018593327535169
439,"green",0.0247685705758377,63.079,0.63079,0.0156237666335327,"green",0.0258671051288561
439,"red",0.00777550255962043,63.079,0.63079,0.00490470925958297,"red",0.0105287873293017
439,"re",0.00536960222810004,63.079,0.63079,0.00338709138946322,"red edge",0.00926875076060677
439,"nir",0.000709530276328272,63.079,0.63079,0.000447564603005111,"near infrared",0.00253444814473098
440,"blue",0.00211954697951649,63.227,0.63227,0.00134012596873889,"blue",0.00227920744958108
440,"green",0.0201151333262509,63.227,0.63227,0.0127181953481887,"green",0.0210565674614496
440,"red",0.00590605411304383,63.227,0.63227,0.00373422083405422,"red",0.00801613610951275
440,"re",0.00357903508181267,63.227,0.63227,0.0022629165111777,"red edge",0.00619245444614114
440,"nir",0.000727247899911825,63.227,0.63227,0.00045981702967725,"near infrared",0.00260383062010806
441,"blue",0.00212927625613678,63.375,0.63375,0.00134942882732668,"blue",0.00229502920446853
441,"green",0.015819155428233,63.375,0.63375,0.0100253897526427,"green",0.0165982900776808
441,"red",0.00572034012930685,63.375,0.63375,0.00362526555694822,"red",0.00778224519359089
441,"re",0.00349148844935326,63.375,0.63375,0.00221273080477763,"red edge",0.0060551216284279
441,"nir",0.000754296162383202,63.375,0.63375,0.000478035192910354,"near infrared",0.00270699559270984
442,"blue",0.0024166715075938,63.523,0.63523,0.00153514224176881,"blue",0.00261087965999098
442,"green",0.0114962079684255,63.523,0.63523,0.00730273618778293,"green",0.0120905956373064
442,"red",0.00785408406026963,63.523,0.63523,0.00498914981760508,"red",0.0107100532576838
442,"re",0.00283626094379053,63.523,0.63523,0.00180167803932406,"red edge",0.00493027874869353
442,"nir",0.000630411211625912,63.523,0.63523,0.000400456113961128,"near infrared",0.00226768437061447
443,"blue",0.00295117277759263,63.67,0.6367,0.00187901170749323,"blue",0.00319571262811866
443,"green",0.00919965178032877,63.67,0.6367,0.00585741828853533,"green",0.00969769058941514
443,"red",0.0152483476238318,63.67,0.6367,0.00970862293209371,"red",0.0208411998963396
443,"re",0.00311417801036993,63.67,0.6367,0.00198279713920253,"red edge",0.00542590983794651
443,"nir",0.00051885807217966,63.67,0.6367,0.00033035693455679,"near infrared",0.0018707299778953
444,"blue",0.00340122365439515,63.818,0.63818,0.0021705929117619,"blue",0.00369161679565924
444,"green",0.00938953216191754,63.818,0.63818,0.00599221163509253,"green",0.00992085787985471
444,"red",0.0241647453864256,63.818,0.63818,0.0154214572107091,"red",0.0331047641533982
444,"re",0.00436389525067551,63.818,0.63818,0.0027849506710761,"red edge",0.00762099709830377
444,"nir",0.000580259704865883,63.818,0.63818,0.000370310138451309,"near infrared",0.00209697513402836
445,"blue",0.00298977256015541,63.982,0.63982,0.00191291627943863,"blue",0.00325337553052891
445,"green",0.00851558306327202,63.982,0.63982,0.0054484403555427,"green",0.00902057632905509
445,"red",0.0232285773268441,63.982,0.63982,0.0148621083452614,"red",0.0319040272828735
445,"re",0.00263980673923022,63.982,0.63982,0.00168900114789428,"red edge",0.00462193926119359
445,"nir",0.00060698778132471,63.982,0.63982,0.000388362922247176,"near infrared",0.0021992036035978
446,"blue",0.00300252877901491,64.147,0.64147,0.00192603213587469,"blue",0.00327568220795628
446,"green",0.00668004429805403,64.147,0.64147,0.00428504801587272,"green",0.0070944344029615
446,"red",0.0121469321636731,64.147,0.64147,0.00779189257503138,"red",0.0167266142544494
446,"re",0.00192661352352982,64.147,0.64147,0.00123586477693867,"red edge",0.00338193490346677
446,"nir",0.000438074891429785,64.147,0.64147,0.000281011900605464,"near infrared",0.00159130120066424
447,"blue",0.00281379199315484,64.312,0.64312,0.00180960590663774,"blue",0.00307767132301447
447,"green",0.00657014550772135,64.312,0.64312,0.00422539197892575,"green",0.00699566635198677
447,"red",0.0104699492862621,64.312,0.64312,0.00673343378498088,"red",0.0144544535803997
447,"re",0.00232825114799364,64.312,0.64312,0.00149734487829767,"red edge",0.00409747328424215
447,"nir",0.000564163544575549,64.312,0.64312,0.000362824858787427,"near infrared",0.00205458783836302
448,"blue",0.00246135496955017,64.477,0.64477,0.00158700784371686,"blue",0.00269908962613935
448,"green",0.00657005141811167,64.477,0.64477,0.00423617205285586,"green",0.00701351411636955
448,"red",0.0139641896518626,64.477,0.64477,0.00900369056183145,"red",0.0193279434288883
448,"re",0.00380771604777797,64.477,0.64477,0.0024551010761258,"red edge",0.00671836609944965
448,"nir",0.00051460594197699,64.477,0.64477,0.000331802473208504,"near infrared",0.00187891570735061
449,"blue",0.0022708867887288,64.643,0.64643,0.00146796934683796,"blue",0.00249663594999079
449,"green",0.00583016494854293,64.643,0.64643,0.00376879352768661,"green",0.00623971035130466
449,"red",0.0172409782338286,64.643,0.64643,0.0111450855596938,"red",0.0239248096909347
449,"re",0.00383963997141517,64.643,0.64643,0.00248205846672191,"red edge",0.00679213480122396
449,"nir",0.000395553400144619,64.643,0.64643,0.000255697584455486,"near infrared",0.00144795246135227
450,"blue",0.00230953525238686,64.808,0.64808,0.00149676360636688,"blue",0.00254560753352427
450,"green",0.00564426752070244,64.808,0.64808,0.00365793689481684,"green",0.00605617329241651
450,"red",0.0170244663851687,64.808,0.64808,0.0110332161749001,"red",0.0236846631503724
450,"re",0.00378447110491975,64.808,0.64808,0.00245264003367639,"red edge",0.00671163147482576
450,"nir",0.000575551730387237,64.808,0.64808,0.000373003565429361,"near infrared",0.00211222734781305
451,"blue",0.00266097545860188,64.973,0.64973,0.0017289155847174,"blue",0.00294043796800158
451,"green",0.00524551066217733,64.973,0.64973,0.00340816564253648,"green",0.00564264565900733
451,"red",0.00934772263576407,64.973,0.64973,0.00607349582813499,"red",0.0130377852254736
451,"re",0.00284160919376949,64.973,0.64973,0.00184627874146785,"red edge",0.00505232824319636
451,"nir",0.00142482242501314,64.973,0.64973,0.000925749874203788,"near infrared",0.0052422935938344
452,"blue",0.00287947920723212,65.213,0.65213,0.00187779477541228,"blue",0.00319364294158977
452,"green",0.00539205447477791,65.213,0.65213,0.00351632048463692,"green",0.00582170956442962
452,"red",0.00678794353268773,65.213,0.65213,0.00442662161597165,"red",0.00950249140472359
452,"re",0.00320809371970193,65.213,0.65213,0.00209209415742922,"red edge",0.00572500032719994
452,"nir",0.00180332297530004,65.213,0.65213,0.00117600101188242,"near infrared",0.00665940416814667
453,"blue",0.00353469466225402,65.483,0.65483,0.0023146241056838,"blue",0.00393657658139325
453,"green",0.00464932002501277,65.483,0.65483,0.00304451423197911,"green",0.00504057514120049
453,"red",0.00583567667128502,65.483,0.65483,0.00382137615465757,"red",0.00820322973457459
453,"re",0.0038324402671934,65.483,0.65483,0.00250959686016625,"red edge",0.00686749341303384
453,"nir",0.00148884376325794,65.483,0.65483,0.000974939561494197,"near infrared",0.0055208426811751
454,"blue",0.00359323779260988,65.744,0.65744,0.00236233825437344,"blue",0.00401772599994096
454,"green",0.00379354544946306,65.744,0.65744,0.00249402852029499,"green",0.00412917700590675
454,"red",0.0075839603131733,65.744,0.65744,0.00498599886829265,"red",0.0107032892124692
454,"re",0.00787127984792071,65.744,0.65744,0.00517489422321699,"red edge",0.0141610601109595
454,"nir",0.00076790348810421,65.744,0.65744,0.000504850469219232,"near infrared",0.00285884389982609
455,"blue",0.00364068540070493,65.961,0.65961,0.00240143249715898,"blue",0.00408421518936872
455,"green",0.004002097905784,65.961,0.65961,0.00263982379963418,"green",0.00437055937588298
455,"red",0.0132606098973949,65.961,0.65961,0.00874683089442065,"red",0.0187765507431018
455,"re",0.0164838831247228,65.961,0.65961,0.0108729341478984,"red edge",0.0297537045994297
455,"nir",0.0006779638526319,65.961,0.65961,0.000447191736834528,"near infrared",0.00253233669541635
456,"blue",0.00341070226683134,66.177,0.66177,0.00225710043912098,"blue",0.00383874371163655
456,"green",0.00326839301188927,66.177,0.66177,0.00216292444347796,"green",0.00358099268105662
456,"red",0.0157833103472288,66.177,0.66177,0.0104449212884856,"red",0.0224217887539192
456,"re",0.0295937623907147,66.177,0.66177,0.0195842641373033,"red edge",0.0535921952632405
456,"nir",0.000577391245069108,66.177,0.66177,0.000382100204249384,"near infrared",0.00216373937362093
457,"blue",0.00389696761321377,66.393,0.66393,0.00258731370744102,"blue",0.00440035102218946
457,"green",0.0035687973340238,66.393,0.66393,0.00236943161397842,"green",0.00392289120108016
457,"red",0.0129038863858132,66.393,0.66393,0.00856727728813296,"red",0.0183911085823624
457,"re",0.0382066674050282,66.393,0.66393,0.0253665526902204,"red edge",0.0694153855053531
457,"nir",0.00061951593109463,66.393,0.66393,0.000411315212131658,"near infrared",0.00232917676976078
458,"blue",0.00466937664016456,66.609,0.66609,0.00311022508624721,"blue",0.00528968794860343
458,"green",0.00361191914196047,66.609,0.66609,0.00240586322126845,"green",0.00398320829604763
458,"red",0.00915541159933997,66.609,0.66609,0.00609832811220436,"red",0.0130910919199237
458,"re",0.0311785701889368,66.609,0.66609,0.0207677338171489,"red edge",0.0568307513675571
458,"nir",0.000620764887882364,66.609,0.66609,0.000413485284169564,"near infrared",0.00234146535338307
459,"blue",0.00686926121106675,66.825,0.66825,0.00459038380429536,"blue",0.00780705486442582
459,"green",0.00319386537274815,66.825,0.66825,0.00213430053533895,"green",0.00353360221124242
459,"red",0.00699508155740266,66.825,0.66825,0.00467446325073433,"red",0.0100345253593692
459,"re",0.0157790526906574,66.825,0.66825,0.0105443519605318,"red edge",0.0288545418521386
459,"nir",0.000632366885828576,66.825,0.66825,0.000422579171454946,"near infrared",0.00239296179792778
460,"blue",0.00927779091315344,66.991,0.66991,0.00621528491063062,"blue",0.0105705911235411
460,"green",0.00321749606839633,66.991,0.66991,0.00215543279117939,"green",0.00356858931110483
460,"red",0.00908811811938266,66.991,0.66991,0.00608822120935564,"red",0.0130693957448764
460,"re",0.0103787118767578,66.991,0.66991,0.00695280287335882,"red edge",0.0190262941003804
460,"nir",0.000561673259772491,66.991,0.66991,0.000376270533454189,"near infrared",0.00213072738332486
461,"blue",0.0133059654378261,67.133,0.67133,0.0089326937773758,"blue",0.0151922003432114
461,"green",0.00303913743133129,67.133,0.67133,0.00204026413177564,"green",0.00337791315149346
461,"red",0.0137355267488467,67.133,0.67133,0.00922107117230325,"red",0.0197945876469324
461,"re",0.00615612731719201,67.133,0.67133,0.00413279295185051,"red edge",0.0113093576202458
461,"nir",0.000619880383844532,67.133,0.67133,0.00041614429808635,"near infrared",0.0023565226944752
462,"blue",0.0201145626790042,67.274,0.67274,0.0135318708966733,"blue",0.0230142103607548
462,"green",0.00313364366390994,67.274,0.67274,0.00210812743845877,"green",0.00349026936683765
462,"red",0.0211675192260636,67.274,0.67274,0.014240236884142,"red",0.0305690750943223
462,"re",0.00436929264325797,67.274,0.67274,0.00293939793282537,"red edge",0.00804364089801507
462,"nir",0.000551018567995609,67.274,0.67274,0.000370692231433366,"near infrared",0.00209913883250449
463,"blue",0.0409417764363954,67.416,0.67416,0.0276013080023603,"blue",0.0469426817214515
463,"green",0.00292878286815919,67.416,0.67416,0.0019744682583982,"green",0.00326897983127565
463,"red",0.0272749228035674,67.416,0.67416,0.018387661957253,"red",0.039472223935139
463,"re",0.00266082079443179,67.416,0.67416,0.00179381894677414,"red edge",0.00490877239953615
463,"nir",0.000422739330923852,67.416,0.67416,0.000284993947335624,"near infrared",0.00161385055081329
464,"blue",0.0675297990131042,67.557,0.67557,0.0456211063192828,"blue",0.077589695152978
464,"green",0.00309215101779889,67.557,0.67557,0.0020889644630944,"green",0.00345854265778222
464,"red",0.0208008379101535,67.557,0.67557,0.0140524220669624,"red",0.0301658988482456
464,"re",0.00238676748582231,67.557,0.67557,0.00161242851039698,"red edge",0.00441239879994337
464,"nir",0.000391963438536507,67.557,0.67557,0.000264798740172108,"near infrared",0.00149949006523341
465,"blue",0.112373810680388,67.699,0.67699,0.0760759460925159,"blue",0.129385495925551
465,"green",0.00335788932670893,67.699,0.67699,0.00227325749528868,"green",0.00376366288583617
465,"red",0.014757514895236,67.699,0.67699,0.00999069000892582,"red",0.0214467045465409
465,"re",0.00224926951293856,67.699,0.67699,0.00152273296756428,"red edge",0.00416694760443092
465,"nir",0.000388351772967158,67.699,0.67699,0.000262910266781036,"near infrared",0.00148879610541121
466,"blue",0.187526325559225,67.84,0.6784,0.127217859259378,"blue",0.21636465474704
466,"green",0.00263490544600414,67.84,0.6784,0.00178751985456921,"green",0.00295946330245491
466,"red",0.0110637256499586,67.84,0.6784,0.00750563148093191,"red",0.0161121064373882
466,"re",0.00277983490185037,67.84,0.6784,0.00188583999741529,"red edge",0.00516058733012094
466,"nir",0.000563723918738207,67.84,0.6784,0.000382430306472,"near infrared",0.00216560866122782
467,"blue",0.357914187186198,67.982,0.67982,0.243317222732921,"blue",0.413819625617825
467,"green",0.00216687884723392,67.982,0.67982,0.00147308757792656,"green",0.00243888123370048
467,"red",0.00939538870260597,67.982,0.67982,0.00638717314780559,"red",0.0137111466041087
467,"re",0.00283027586577911,67.982,0.67982,0.00192407813907395,"red edge",0.00526522572449243
467,"nir",0.00033416782568382,67.982,0.67982,0.000227173971256375,"near infrared",0.00128643026306375
468,"blue",0.477303191513002,68.123,0.68123,0.325153253154402,"blue",0.553001534282954
468,"green",0.00166008036764869,68.123,0.68123,0.00113089654885332,"green",0.00187234106891131
468,"red",0.00963246418426578,68.123,0.68123,0.00656192357624738,"red",0.0140862779318573
468,"re",0.00192503137500322,68.123,0.68123,0.00131138912359344,"red edge",0.00358860672451016
468,"nir",0.00043550100845002,68.123,0.68123,0.000296676351986407,"near infrared",0.00168000513183774
469,"blue",0.569684181299995,68.265,0.68265,0.388894906364442,"blue",0.661409590117921
469,"green",0.00141092431961759,68.265,0.68265,0.000963167486786948,"green",0.00159464457078752
469,"red",0.0119864979933428,68.265,0.68265,0.00818258285515546,"red",0.0175652969680098
469,"re",0.00147337585819636,68.265,0.68265,0.00100580002959775,"red edge",0.00275236440869398
469,"nir",0.000418433031555627,68.265,0.68265,0.000285643308991449,"near infrared",0.00161752772598044
470,"blue",0.631221828993222,68.369,0.68369,0.431560052264376,"blue",0.733971961597151
470,"green",0.00158049904014122,68.369,0.68369,0.00108057138875415,"green",0.0017890214547974
470,"red",0.0184692970117993,68.369,0.68369,0.0126272736739971,"red",0.0271065769704176
470,"re",0.00104408883510944,68.369,0.68369,0.000713833095675973,"red edge",0.00195339903407256
